title,show_id,imdb_rating
Red vs. Blue,s7848,8.3
Refugee,s7849,
Regatta,s7850,4.5
Reggie Yates Outside Man,s7851,
Reincarnated,s7852,6.2
Rembat,s7853,5.0
Remember,s7854,7.5
Remember Me,s7855,
Rememory,s7856,6.2
Republic of Doyle,s7857,7.4
Resident Evil: Afterlife,s7858,
Residente,s7859,8.0
Restless Creature: Wendy Whelan,s7860,7.1
Return To The 36th Chamber,s7861,7.0
Revelations,s7862,
Revenge,s7863,
Revenge of the Green Dragons,s7864,5.3
Revolting Rhymes,s7865,7.9
Revolutionary Road,s7866,7.3
Rezeta,s7867,5.7
"Rica, Famosa, Latina",s7868,
Righteous Kill,s7869,6.0
Ringan,s7870,
Ripper Street,s7871,8.1
Rise of the Zombie,s7872,3.5
Rishta.com,s7873,8.6
Rivaaz,s7874,
Road to Sangam,s7875,7.4
Road to Yesterday,s7876,6.1
Roberto Saviano: Writing Under Police Protection,s7877,6.7
Robin Hood: The Rebellion,s7878,3.7
Robotech,s7879,8.5
Rocky,s7880,8.1
Rocky II,s7881,7.3
Rocky III,s7882,6.8
Rocky IV,s7883,6.9
Rocky V,s7884,5.3
Roger Corman's Death Race 2050,s7885,
Roh's Beauty,s7886,3.5
Roll Red Roll,s7887,7.1
Rolling Papers,s7888,6.2
Romeo Ranjha,s7889,4.7
Room,s7890,8.1
Room for Rent,s7891,
Room on the Broom,s7892,7.6
Roonpi Secret Love,s7893,7.2
Roots,s7894,
Rosemary's Baby,s7895,8.0
Rounders,s7896,7.3
Royal Pains,s7897,7.1
Rubi,s7898,
Rukh,s7899,6.5
Rumble,s7900,
Rumble in the Bronx,s7901,6.8
Rumor Has It,s7902,5.7
Run,s7903,
Runaway Bride,s7904,5.6
Running for Grace,s7905,6.2
Running Out Of Time,s7906,4.3
Rurouni Kenshin,s7907,
Russell Madness,s7908,4.3
Russell Peters vs. the World,s7909,
Russell Peters: Notorious,s7910,7.1
Rustom,s7911,7.1
S Is for Stanley,s7912,6.9
S.W.A.T.,s7913,7.1
Saath Saath,s7914,7.1
Sacro GRA,s7915,6.3
Sadece Sen,s7916,
Sadie's Last Days on Earth,s7917,5.4
Sadma,s7918,8.4
Sadqay Tumhare,s7919,7.4
Saeed Mirza: The Leftist Sufi,s7920,7.9
Safety Not Guaranteed,s7921,7.0
Saheb Bibi Golaam,s7922,6.5
Sairat,s7923,8.3
Sakhi,s7924,
Salem: His Sister's Father,s7925,3.7
Samantaral,s7926,7.6
Samarppanam,s7927,
Sameer Abu Alneel,s7928,
Samson,s7929,4.5
Samudri Lootere,s7930,
San Pietro,s7931,
Sanai Choughade,s7932,6.8
Sangam,s7933,7.5
Santa Claws,s7934,2.8
Santa's Apprentice,s7935,6.4
Sarah's Key,s7936,
Sardaar ji,s7937,
Sardaarji 2,s7938,5.2
Sarivar Sari,s7939,7.3
Sarvopari Palakkaran,s7940,4.9
Sat Sri Akal,s7941,6.1
Satan & Adam,s7942,7.5
Satrangi,s7943,
Satrangi Re,s7944,6.6
Satte Pe Satta,s7945,7.2
Saturday Church,s7946,5.7
Savage Dog,s7947,5.0
Savage Raghda,s7948,5.3
Save Our Shelter,s7949,7.5
Saving Mr. Banks,s7950,7.5
Saving Zoë,s7951,5.4
Say When,s7952,
Scales: Mermaids Are Real,s7953,
Scandal,s7954,7.7
Scandal in Sorrento,s7955,6.5
Scary Movie,s7956,
Scary Movie 5,s7957,
Schindler's List,s7958,8.9
School Daze,s7959,6.0
Scooby-Doo on Zombie Island,s7960,7.8
Scott Pilgrim vs. the World,s7961,7.5
Scream 2,s7962,6.2
Scream 3,s7963,5.6
Seal Team Six: The Raid on Osama Bin Laden,s7964,5.7
Searching for Bobby Fischer,s7965,7.4
Searching for Sugar Man,s7966,8.2
Season of the Witch,s7967,
Secret,s7968,
Secret Affair,s7969,
Secret in Their Eyes,s7970,6.3
Secrets of Althorp - The Spencers,s7971,
Secrets of Chatsworth,s7972,7.4
Secrets of Henry VIII's Palace: Hampton Court,s7973,7.4
Secrets of Her Majesty's Secret Service,s7974,6.6
Secrets of Highclere Castle,s7975,7.5
Secrets of Scotland Yard,s7976,
Secrets of Selfridges,s7977,7.2
Secrets of the Tower of London,s7978,7.2
Secrets of Underground London,s7979,6.9
Secrets of Westminster,s7980,7.3
Sen Kimsin?,s7981,
Senna,s7982,8.5
Sensitive Skin,s7983,7.2
"Septiembre, un llanto en silencio",s7984,
Servant of the People,s7985,6.8
Set Up,s7986,
Sex and the City 2,s7987,4.5
Sex and the City: The Movie,s7988,
Sex Doll,s7989,4.5
"Sexo, Pudor y Lagrimas",s7990,
SGT. Will Gardner,s7991,5.9
Shadow of Truth,s7992,8.0
Shahanpan Dega Deva,s7993,5.7
Shaka Zulu,s7994,7.7
Shakti: The Power,s7995,
Shanghai,s7996,
Shararat,s7997,7.5
Shark Busters,s7998,5.9
Shark Night,s7999,4.0
Shaurya: It Takes Courage to Make Right... Right,s8000,
She Did That,s8001,6.8
Shelter,s8002,7.7
Sherlock,s8003,9.1
Sherlock Holmes,s8004,7.6
Shiva,s8005,8.1
Shopkins: Chef Club,s8006,5.0
Shopkins: Wild,s8007,
Shopkins: World Vacation,s8008,
Shorgul,s8009,5.8
Short Term 12,s8010,8.0
Shorts,s8011,4.7
SHOT! The Psycho-Spiritual Mantra of Rock,s8012,6.8
Shuddhi,s8013,7.9
Shutter,s8014,7.1
Sicilian Ghost Story,s8015,6.4
Sid the Science Kid,s8016,5.5
Siddhant,s8017,6.8
Silencer,s8018,3.9
Silent Hill: Revelation,s8019,5.0
Silicon Cowboys,s8020,6.9
Silver Spoon,s8021,7.7
Sin senos no hay paraíso,s8022,7.2
Sin Senos sí Hay Paraíso,s8023,6.7
Singh Saab the Great,s8024,
Single,s8025,6.8
Singularity,s8026,3.6
Sinister Circle,s8027,4.5
Siren,s8028,7.0
Sister Code,s8029,4.7
Skin Trade,s8030,5.7
Skin Wars,s8031,7.1
Skin Wars: Fresh Paint,s8032,6.2
Skiptrace,s8033,5.7
Sky on Fire,s8034,4.6
Skydancers,s8035,7.9
Skyline,s8036,4.4
Sleeping with Other People,s8037,6.5
Sleepover,s8038,5.4
Sling Blade,s8039,8.0
Sliver,s8040,5.1
Slobby's World,s8041,
Slow West,s8042,6.9
Small Soldiers,s8043,6.2
Smart People,s8044,6.1
Smash: Motorized Mayhem,s8045,6.1
SMOSH: The Movie,s8046,3.3
Sniper: Special Ops,s8047,3.1
Socha Na Tha,s8048,7.4
Social Animals,s8049,5.3
Soekarno,s8050,7.0
Solo Con Tu Pareja,s8051,
Solo: A Star Wars Story,s8052,6.9
Solo: A Star Wars Story (Spanish Version),s8053,
Solomon Kane,s8054,6.1
Some Freaks,s8055,6.3
Something's Gotta Give,s8056,6.7
Son of a Gun,s8057,6.4
Sons of Ben,s8058,7.4
Sotus The Series,s8059,8.0
Soul Surfer,s8060,7.0
Soul to Keep,s8061,4.3
Sour Grapes,s8062,
Space Racers,s8063,7.3
Sparkle,s8064,5.7
Spartacus,s8065,8.5
Speech & Debate,s8066,5.9
Speed Is My Need,s8067,5.8
Spider-Man 3,s8068,6.2
Spider-Man: Into the Spider-Verse,s8069,8.4
Spitfire: The Plane that Saved the World,s8070,
Splash and Bubbles,s8071,6.1
Spotlight,s8072,8.1
Spring Breakers,s8073,5.3
Sprinter,s8074,6.2
Spy Kids,s8075,5.5
Spy Kids 2: The Island of Lost Dreams,s8076,
Spy Kids 3: Game Over,s8077,
Spy Time,s8078,6.1
St. Agatha,s8079,4.9
Staged Killer,s8080,3.5
Standoff,s8081,6.1
Star Men,s8082,6.5
Star Wars: Episode VIII: The Last Jedi,s8083,
Star-Crossed,s8084,7.3
Starred Up,s8085,7.4
Station Horizon,s8086,7.5
Stealing History,s8087,6.7
Step Brothers,s8088,6.9
Step Outside,s8089,4.6
Stephanie,s8090,5.8
Sthaniya Sambaad,s8091,7.6
Still,s8092,
Stink!,s8093,7.2
Stoked,s8094,6.3
Stone Age,s8095,5.3
Stonehearst Asylum,s8096,6.8
Stop at Nothing: The Lance Armstrong Story,s8097,7.5
Storage Wars: Northern Treasures,s8098,
Story of an Egg,s8099,8.0
Straight Up,s8100,6.9
Strange but True,s8101,5.9
Stranger than Fiction,s8102,7.5
Strawberry Shortcake: Berry Bitty Adventures,s8103,
Strictly Ballroom,s8104,7.2
Strike a Pose,s8105,7.2
Stripes,s8106,6.9
Striptease,s8107,4.5
Strong Girl Bong-soon,s8108,8.2
Stronger Than the World,s8109,
Strongland,s8110,7.3
Stuart Little 2,s8111,5.5
Submission,s8112,5.5
Suburra,s8113,
Suckseed,s8114,7.4
Sudani from Nigeria,s8115,8.2
Suicide (Hitabdut),s8116,
Suite Française,s8117,7.0
Suits,s8118,
Summer Night,s8119,4.8
Summer of '92,s8120,6.9
Sunrise,s8121,
Super Bheem,s8122,4.4
Super Bheem Bana Vajraveer,s8123,
Super Dark Times,s8124,6.6
Super Nani,s8125,4.7
Super Wings,s8126,
Superbad,s8127,7.6
Superfly,s8128,
Superman Returns,s8129,6.0
SuperNature: Wild Flyers,s8130,
Superstar,s8131,
Surat Dari Praha,s8132,
Surviving R. Kelly Part II: The Reckoning,s8133,7.3
Survivors Guide to Prison,s8134,7.1
Susanne Bartsch: On Top,s8135,6.7
Sustainable,s8136,7.3
Swami,s8137,6.6
Swami Baba Ramdev: The Untold Story,s8138,
Sweeney Todd: The Demon Barber of Fleet Street,s8139,7.3
Sweet Virginia,s8140,6.2
Swiss Army Man,s8141,7.0
Sword Master,s8142,6.1
Sword Masters: Two Champions of Shaolin,s8143,
Sym-Bionic Titan,s8144,8.1
Taal,s8145,6.7
Tahaan,s8146,
Take Me Home Tonight,s8147,6.3
Taken,s8148,7.8
Tales of the City (1993),s8149,
Tamanchey,s8150,
Tarif de nuit,s8151,
Tarzan,s8152,
Tarzan 2,s8153,
Tattah,s8154,4.3
Tayo the Little Bus Movie: Mission Ace,s8155,
Teach Us All,s8156,7.0
Teen Patti,s8157,
Teenage Cocktail,s8158,5.8
Teenage Mutant Ninja Turtles,s8159,6.8
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,s8160,6.0
Teenage Mutant Ninja Turtles: The Movie,s8161,
Tees Maar Khan,s8162,2.6
Tellur Aliens,s8163,4.4
Temporada de Caza,s8164,
Ten Years,s8165,
Teresa,s8166,7.8
Terminator 3: Rise of the Machines,s8167,6.3
Terminator Salvation,s8168,6.5
Terra,s8169,
Terrifier,s8170,5.7
Teshan,s8171,5.3
Tezz,s8172,3.9
Th Eena Meena Deeka Chase Comedy Show,s8173,
Thackeray,s8174,5.3
That '70s Show,s8175,8.0
The 2000s,s8176,8.1
The 24 Hour War,s8177,7.2
The 4th Company,s8178,6.2
The Accountant of Auschwitz,s8179,7.3
The Adderall Diaries,s8180,5.1
The Adjusters,s8181,
The Adventure Club,s8182,
The Adventures of Figaro Pho,s8183,7.5
The Adventures of Sharkboy and Lavagirl,s8184,
The Adventures of Tintin,s8185,7.3
The Aerial,s8186,7.4
The Age of Shadows,s8187,7.1
The American President,s8188,6.8
The Amityville Horror,s8189,6.0
The Andy Griffith Show,s8190,8.3
The Angry Birds Movie 2,s8191,6.4
The Animal People,s8192,7.7
The Ant's Scream,s8193,6.4
The Apartment,s8194,
The Apostate,s8195,
The Art of the Steal,s8196,6.3
The Art of War,s8197,5.7
The Assignment,s8198,4.7
The Autopsy of Jane Doe,s8199,6.8
The Bachelor,s8200,
The Bachelors,s8201,6.8
The Bad Education Movie,s8202,5.8
The Bad Kids,s8203,
The Bare-Footed Kid,s8204,6.4
The Basement,s8205,
The Battle of Midway,s8206,
The Beat,s8207,
The Beginning of Life: The Series,s8208,
The Bible's Buried Secrets,s8209,
The Big Catch,s8210,
The Bill Murray Stories: Life Lessons Learned From a Mythical Man,s8211,7.1
The Black Room,s8212,3.3
The Blackcoat's Daughter,s8213,5.9
The Bleeder,s8214,
The Blue Planet: A Natural History of the Oceans,s8215,
The Bomb,s8216,6.5
The Bomb Squad,s8217,
The Book of Eli,s8218,6.9
The Boss's Daughter,s8219,5.4
The Bounty Hunter,s8220,5.6
The Box,s8221,5.6
The Boy,s8222,6.0
The Boy in the Striped Pajamas,s8223,7.8
The Brave One,s8224,6.7
The Brawler,s8225,4.9
The Breadwinner,s8226,7.7
The Break-Up,s8227,5.8
The Bridge,s8228,
The Brothers Grimm,s8229,5.9
The Bucket List,s8230,7.4
The Bulbul's Nest,s8231,
The Bund,s8232,
The Bye Bye Man,s8233,4.2
The Bygone,s8234,5.7
The Cakemaker,s8235,7.3
The Calling,s8236,
The Captive,s8237,5.9
The Car,s8238,6.2
The Carter Effect,s8239,7.1
The Case for Christ,s8240,6.4
The Cell,s8241,
The CEO,s8242,5.8
The Charnel House,s8243,4.4
The Chefs' Line,s8244,
The Chord,s8245,6.0
The Chosen,s8246,
The Chosen Ones,s8247,
The Christmas Candle,s8248,6.2
The Christmas Project,s8249,5.5
The Cincinnati Kid,s8250,7.3
The Code,s8251,
The Company Men,s8252,6.7
The Competition,s8253,4.5
The Confirmation,s8254,6.4
The Congress,s8255,6.5
The Consul's Son,s8256,
The Craft,s8257,6.4
The Cravings,s8258,7.3
The Croods,s8259,7.2
The Crow,s8260,7.6
The Cruise,s8261,
The Crying Game,s8262,7.3
The Curse of Oak Island,s8263,7.0
The D Train,s8264,5.0
The Damned Rain,s8265,7.4
The Dancer,s8266,
The Dark Crystal,s8267,7.2
The Dark Side of Life: Mumbai City,s8268,5.9
The Darkest Dawn,s8269,4.1
The Daughter,s8270,6.6
The Dawn Wall,s8271,8.1
The Day My Butt Went Psycho!,s8272,2.5
The Departed,s8273,8.5
The Desert Bride,s8274,6.4
The Detained,s8275,
The Devil and Father Amorth,s8276,4.6
The Devil Inside,s8277,4.2
The Devil Is a Part-Timer!,s8278,7.7
The Devil We Know,s8279,7.7
The Diabolical,s8280,4.7
The Dreamer,s8281,
The Drowning,s8282,
The Drunk and on Drugs Happy Funtime Hour,s8283,
The Duel,s8284,5.8
The Dukes of Hazzard,s8285,5.1
The Dukes of Hazzard: The Beginning,s8286,4.5
The Eichmann Show,s8287,6.6
The Eighties,s8288,8.3
The End of the Tour,s8289,7.3
The Endless,s8290,6.5
The Evil Dead,s8291,7.5
The Exception,s8292,6.8
The Eyes of My Mother,s8293,6.2
The Fear,s8294,
The Fear of 13,s8295,7.6
The Feels,s8296,5.1
The Fighter,s8297,7.8
The Figurine (Araromire),s8298,
The Final Destination,s8299,5.2
The First Line,s8300,4.9
The First Temptation of Christ,s8301,4.6
The First Wives Club,s8302,6.4
The Five,s8303,7.6
The Five Venoms,s8304,
The Flintstones,s8305,4.9
The Flintstones in Viva Rock Vegas,s8306,3.7
The Flying Guillotine,s8307,6.7
The Forbidden Kingdom,s8308,6.6
The Force,s8309,
The Foreigner,s8310,7.0
The Forgotten,s8311,
The Fosters,s8312,7.9
The Founder,s8313,7.2
The Free Man,s8314,6.3
The Frozen Ground,s8315,6.4
The Furchester Hotel,s8316,7.2
The Future of Water,s8317,7.7
The Gathering,s8318,
The Gentleman Driver,s8319,6.3
The Ghost Who Walks,s8320,5.4
The Girl with the Dragon Tattoo,s8321,7.8
The Golden Years with Javed Akhtar,s8322,7.4
The Golem,s8323,5.6
The Good Catholic,s8324,5.3
The Good Neighbor,s8325,6.3
"The Goods: Live Hard, Sell Hard",s8326,5.8
The Gospel of John,s8327,7.8
The Gospel of Luke,s8328,7.2
The Gospel of Mark,s8329,8.1
The Gospel of Matthew,s8330,
The Great Battle,s8331,7.0
The Great British Baking Show: Masterclass,s8332,
The Great Gambler,s8333,6.5
The Great Raid,s8334,6.7
The Great Train Robbery,s8335,6.9
The Green Hornet,s8336,5.8
The Guild,s8337,8.2
The Hatred,s8338,3.6
The Haunting of Molly Hartley,s8339,3.9
The Healer,s8340,6.3
The Heat: A Kitchen (R)evolution,s8341,6.2
The Help,s8342,8.0
The Heretics,s8343,4.7
The Heroes of Evil,s8344,
The Heyday of the Insensitive Bastards,s8345,4.4
The Hollow Point,s8346,5.4
The Holy Man,s8347,
The Homecoming,s8348,
The House on Coco Road,s8349,7.5
The House That Made Me,s8350,6.5
The Human Factor: The Untold Story of the Bombay Film Orchestras,s8351,
The Humanity Bureau,s8352,4.6
The Hundred-Foot Journey,s8353,7.3
The Hunt,s8354,
The Hurricane Heist,s8355,5.1
The Hurt Business,s8356,6.5
The Imaginarium of Doctor Parnassus,s8357,6.8
The Inbetweeners,s8358,8.4
The Incident,s8359,
The Incredible Story of the Giant Pear,s8360,6.3
The Incredibles 2,s8361,
The Indian in the Cupboard,s8362,6.0
The Informant!,s8363,6.4
The Intent,s8364,4.4
The Intent 2: The Come Up,s8365,4.0
The Invention of Lying,s8366,6.4
The Investigator: A British Crime Story,s8367,5.7
The Invitation,s8368,6.6
The Irish Mob,s8369,
The Iron Lady,s8370,6.4
The Jack King Affair,s8371,
The Jaime Maussan Show,s8372,
The Jane Austen Book Club,s8373,6.8
The Jungle Book,s8374,
The Jungle School,s8375,
The Keeping Hours,s8376,6.4
The Kindness Diaries,s8377,
The King's Speech,s8378,8.0
The L Word,s8379,7.6
The Lady in Dignity,s8380,7.6
The Lake House,s8381,6.8
The Lamb,s8382,
The Land of the Enlightened,s8383,7.1
The Last Days of Chez Nous,s8384,6.6
The Last Exorcism,s8385,5.7
The Last Face,s8386,5.0
The Last Hangover,s8387,6.3
The Last Man on the Moon,s8388,7.4
The Last Resort,s8389,3.1
The Last Whistle,s8390,5.1
The Legend of 420,s8391,6.7
The Legend of Michael Mishra,s8392,4.4
The Liar,s8393,
The Little Hours,s8394,5.8
The Little Mermaid,s8395,
The Little Prince,s8396,7.7
The Lives of Others,s8397,8.4
The Lizzie Borden Chronicles,s8398,7.0
The Lobster,s8399,7.2
The Lodgers,s8400,5.1
The Long Goodbye: The Kara Tippetts Story,s8401,
The Longest Yard,s8402,6.4
The Longshots,s8403,5.5
The Look of Silence,s8404,8.3
The Lord of the Rings: The Return of the King,s8405,8.9
The Lord of the Rings: The Two Towers,s8406,8.7
The Love Guru,s8407,3.8
The Lovers and the Despot,s8408,
The lynx,s8409,5.8
The Mad Monk,s8410,6.2
The Magic Pill,s8411,7.1
The Making of Frozen Planet,s8412,
The Man Who Would Be Polka King,s8413,
The Mask of Zorro,s8414,6.8
The Matrix,s8415,8.7
The Matrix Reloaded,s8416,7.2
The Matrix Revolutions,s8417,6.8
The Mayo Clinic,s8418,
The Mayor,s8419,5.6
"The Memphis Belle: A Story of a
Flying Fortress",s8420,
The Men Who Stare at Goats,s8421,6.2
The Messengers,s8422,5.4
The Mind of a Chef,s8423,8.0
The Minimighty Kids,s8424,6.3
The Ministry of Time,s8425,8.2
The Model,s8426,5.8
The Monster,s8427,5.4
The Monster of Mangatiti,s8428,6.2
The Mortified Guide,s8429,7.9
The Most Beautiful Hands of Delhi,s8430,
The Muppets,s8431,7.1
The Murder Detectives,s8432,7.7
The Music of Silence,s8433,6.6
The Naked Gun 2 1/2: The Smell of Fear,s8434,
The Naked Gun: From the Files of Police Squad!,s8435,7.6
The Natural,s8436,7.5
The Negro Soldier,s8437,5.9
The Netflix Afterparty,s8438,3.8
The New Romantic,s8439,5.7
The Nineties,s8440,8.2
The NSU-Complex,s8441,6.4
The Nutcracker and the Four Realms,s8442,5.6
The Office (U.S.),s8443,
The One I Love,s8444,7.1
The Only Mother To You All,s8445,5.5
The Other Guys,s8446,6.7
The Parole Officer,s8447,6.4
The Pass,s8448,6.5
The Peacemaker,s8449,6.0
The Pelican Brief,s8450,6.6
The Perfect Day,s8451,
The Perks of Being a Wallflower,s8452,7.9
The Phantom of the Opera,s8453,7.2
The Physician,s8454,7.2
The Pink Panther,s8455,7.1
The Pirate Fairy,s8456,6.6
The Pirates of Somalia,s8457,6.8
The Pirates! Band of Misfits,s8458,6.7
The Place Beyond the Pines,s8459,7.3
The Plan,s8460,
The Player,s8461,
The Polar Express,s8462,6.6
The Power of Grayskull: The Definitive History of He-Man and the Masters of the Universe,s8463,
The President's Barber,s8464,
The Prince,s8465,5.4
The Prince & Me,s8466,
The Princess and the Frog,s8467,7.1
The Prison,s8468,
The Pursuit,s8469,6.2
The Pursuit of Happyness,s8470,8.0
The Push,s8471,6.7
The Pyramid Code,s8472,6.7
The Rainbow Troops,s8473,
The Rainmaker,s8474,7.2
The Rap Game,s8475,5.8
The Rat Race,s8476,
The Real Football Factories,s8477,7.6
The Real Miyagi,s8478,7.1
The Rebound,s8479,6.3
The Redeemed and the Dominant: Fittest on Earth,s8480,7.1
The Rehearsal,s8481,
The Republic of Imbaba,s8482,4.7
The Returned,s8483,8.1
The Rezort,s8484,5.3
The Rift: The Dark Side of the Moon,s8485,
The Right One,s8486,
The Ring,s8487,7.1
The Riot Club,s8488,6.0
The River Thief,s8489,5.3
The River Wild,s8490,6.4
The Road to Calvary,s8491,7.7
The Rolling Stones: Olé Olé Olé! A Trip Across Latin America,s8492,
The Roommate,s8493,4.8
The Rover,s8494,6.4
THE RUM DIARY,s8495,6.2
The Runner,s8496,5.9
The Salvation,s8497,6.7
The Sapphires,s8498,7.1
The Score,s8499,6.8
The Sea of Trees,s8500,6.1
The Search for Life in Space,s8501,6.4
The Secret Life of Pets 2,s8502,6.5
The Seven Five,s8503,7.6
The Seventies,s8504,8.3
The Shaukeens,s8505,
The Show,s8506,
The Sign of Venus,s8507,6.5
The Signal,s8508,6.1
The Similars,s8509,5.9
The Sinking Of Van Der Wijck,s8510,7.6
The Sniffer,s8511,
The Social Network,s8512,7.7
The Space Between Us,s8513,6.4
The Spectacular Now,s8514,7.1
The spiral,s8515,
The Spy Next Door,s8516,5.5
The Spy Who Fell to Earth,s8517,6.6
The Stanford Prison Experiment,s8518,6.9
The Story of God with Morgan Freeman,s8519,7.9
The Story of Us with Morgan Freeman,s8520,7.5
The Student,s8521,
The Sunshine Makers,s8522,7.0
The Super,s8523,5.5
The Super Mario Bros. Super Show!,s8524,6.3
The Surrounding Game,s8525,6.7
The Taking of Pelham 123,s8526,6.4
The Talented Mr. Ripley,s8527,7.4
The Texas Chainsaw Massacre,s8528,
The Thief and the Imbecile,s8529,
The Tiger Hunter,s8530,6.0
The Tigers of Scotland,s8531,6.6
The Time Machine,s8532,6.0
The Time Traveler's Wife,s8533,7.1
The Traffickers,s8534,
The Tribes of Palos Verdes,s8535,5.9
The Trigger Effect,s8536,5.7
The Trip to Spain,s8537,
The Trust,s8538,
The Truth About Alcohol,s8539,
The Tudors,s8540,8.1
The Tuxedo,s8541,5.4
The Twilight Zone (Original Series),s8542,
The Ugly Truth,s8543,6.4
The Unborn Child,s8544,4.6
The Underwear,s8545,7.2
The Universe,s8546,8.7
The Unknown Girl,s8547,6.5
The Unknown Known,s8548,7.1
The Vatican Tapes,s8549,4.8
The Vietnam War: A Film by Ken Burns and Lynn Novick,s8550,
The Walls of the Moon,s8551,5.8
The War: A Film by Ken Burns and Lynn Novick,s8552,
The Water Diviner,s8553,7.0
The Water Horse: Legend of the Deep,s8554,
The Waterboy,s8555,6.2
The Wedding Curse,s8556,5.9
The Wedding Party 2: Destination Dubai,s8557,4.7
The West Wing,s8558,8.8
The Witch,s8559,6.9
The Witch Files,s8560,4.6
The Womanizer,s8561,
The Women Who Kill Lions,s8562,3.7
The Women's Balcony,s8563,6.6
The Workshop,s8564,6.5
The World Is Not Enough,s8565,6.4
The World's Most Wanted Animal,s8566,
The Wrong Babysitter,s8567,3.7
The Year of Happiness and Love,s8568,5.2
The Young Offenders,s8569,8.0
The Young Vagabond,s8570,5.5
Theater of Life,s8571,6.6
Theeram,s8572,7.8
"Thelonious Monk: Straight, No Chaser",s8573,7.6
Theo Who Lived,s8574,6.8
ThirTEEN Terrors,s8575,6.9
This Is My Love,s8576,
This Is Not What I Expected,s8577,6.7
This Was Tomorrow,s8578,
Thithi,s8579,
Thong Dee Fun Khao,s8580,
Thor: Ragnarok,s8581,7.9
Thor: Tales of Asgard,s8582,6.3
Thorne: Scaredy Cat,s8583,
Thorne: Sleepyhead,s8584,6.8
Three,s8585,
Three-Quarters Decent,s8586,
Thumper,s8587,5.9
Thunderbolt,s8588,
Tientsin Mystic,s8589,7.4
Tik Tok,s8590,5.5
Tikli and Laxmi Bomb,s8591,7.8
Time Please,s8592,7.1
Timeless Season,s8593,
Timeline,s8594,
Tinker Bell and the Legend of the NeverBeast,s8595,7.2
Tinker',s8596,5.3
Tip the Mouse,s8597,6.8
To Be a Miss,s8598,6.4
"To Wong Foo, Thanks for Everything! Julie Newmar",s8599,6.6
Toast of London,s8600,8.2
Tobot,s8601,6.6
Tokyo Idols,s8602,6.9
Tom and Jerry: The Magic Ring,s8603,6.4
